"No.","Time","Source","Destination","Protocol","Length","Info"
"37","10.764967","2a00:1450:4028:800::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","189","443  >  51173 Len=127"
"38","10.770864","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:800::200a","UDP","95","51173  >  443 Len=33"
"39","10.771377","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:800::200a","UDP","322","51173  >  443 Len=260"
"40","10.782840","2a00:1450:4028:800::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","91","443  >  51173 Len=29"
"41","10.787621","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:800::200a","UDP","95","51173  >  443 Len=33"
"42","10.950213","2a00:1450:4028:800::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","162","443  >  51173 Len=100"
"43","10.950963","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:800::200a","UDP","99","51173  >  443 Len=37"
"44","10.962087","2a00:1450:4028:800::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","87","443  >  51173 Len=25"
"45","13.072330","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","1466","443  >  51770 [ACK] Seq=73 Ack=71 Win=600 Len=1392 [TCP segment of a reassembled PDU]"
"46","13.072330","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","619","Application Data, Application Data"
"47","13.072488","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","51770  >  443 [ACK] Seq=71 Ack=2010 Win=516 Len=0"
"48","13.139633","20.199.120.151","10.0.0.7","TLSv1.2","433","Application Data"
"49","13.149901","10.0.0.7","20.199.120.151","TLSv1.2","188","Application Data"
"50","13.193783","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2003:10:face:b00c:3333:7020","TCP","74","52025  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1021 Len=0"
"51","13.195708","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002:2:face:b00c:3333:7020","TCP","74","52023  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1021 Len=0"
"52","13.195934","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2003:2:face:b00c:3333:7020","TCP","74","52024  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1021 Len=0"
"53","13.197508","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","52027  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1018 Len=0"
"54","13.200499","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","52026  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1021 Len=0"
"55","13.257493","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c701:46db:1a00::1","DNS","109","Standard query 0x5af0 A media-mrs2-2.cdn.whatsapp.net"
"56","13.257824","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c701:46db:1a00::1","DNS","109","Standard query 0x8cce AAAA media-mrs2-2.cdn.whatsapp.net"
"57","13.261477","20.199.120.151","10.0.0.7","TCP","60","443  >  49605 [ACK] Seq=380 Ack=135 Win=7722 Len=0"
"58","13.269588","2a06:c701:46db:1a00::1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","DNS","125","Standard query response 0x5af0 A media-mrs2-2.cdn.whatsapp.net A 157.240.196.60"
"59","13.270559","2a06:c701:46db:1a00::1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","DNS","137","Standard query response 0x8cce AAAA media-mrs2-2.cdn.whatsapp.net AAAA 2a03:2880:f242:1c2:face:b00c:0:167"
"60","13.271927","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","1292","Initial, DCID=0ef315ec414891df, PKN: 1, PADDING, PING, PADDING, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, PADDING, CRYPTO, PING, PING, PING"
"61","13.272048","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","HTTP3","141","0-RTT, DCID=0ef315ec414891df, PKN: 2, STREAM(2), SETTINGS"
"62","13.272309","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","HTTP3","663","0-RTT, DCID=0ef315ec414891df, PKN: 3, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(0), HEADERS"
"63","13.273013","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"64","13.288286","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","182","Application Data"
"65","13.324724","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51770 [ACK] Seq=2010 Ack=167 Win=600 Len=0"
"66","13.324724","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1294","Initial, SCID=8f1d003121628614, PKN: 8970896, CRYPTO, ACK, PADDING"
"67","13.324724","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","271","Handshake, SCID=8f1d003121628614, PKN: 8970896, CRYPTO"
"68","13.324724","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","110","Protected Payload (KP0), PKN: 8970896, ACK, PADDING"
"69","13.325585","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","143","Handshake, DCID=8f1d003121628614, PKN: 4, ACK, CRYPTO"
"70","13.340716","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","HTTP3","142","Protected Payload (KP0), PKN: 8970897, STREAM(3), SETTINGS, STREAM(7), STREAM(11), PADDING"
"71","13.340716","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","HTTP3","110","Protected Payload (KP0), PKN: 8970898, ACK, STREAM(11), PADDING"
"72","13.340716","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51770 [ACK] Seq=2010 Ack=275 Win=600 Len=0"
"73","13.341029","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","96","Protected Payload (KP0), DCID=8f1d003121628614, PKN: 5, ACK"
"74","13.341092","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","86","52071  >  5222 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"75","13.373815","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","101","Handshake, SCID=8f1d003121628614, PKN: 8970897, ACK"
"76","13.374290","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","174","Protected Payload (KP0), PKN: 8970899, DONE, NT, PADDING"
"77","13.375105","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","334","Protected Payload (KP0), PKN: 8970900, CRYPTO, PADDING"
"78","13.375274","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","96","Protected Payload (KP0), DCID=8f1d003121628614, PKN: 6, ACK"
"79","13.403966","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","86","5222  >  52071 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"80","13.403966","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","HTTP3","590","Protected Payload (KP0), PKN: 8970901, ACK, STREAM(7), STREAM(0), HEADERS, PADDING"
"81","13.403966","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1294","Protected Payload (KP0), PKN: 8970902, STREAM(0)"
"82","13.403966","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1294","Protected Payload (KP0), PKN: 8970903, STREAM(0)"
"83","13.404253","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","74","52071  >  5222 [ACK] Seq=1 Ack=1 Win=132096 Len=0"
"84","13.404808","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","HTTP3","100","Protected Payload (KP0), DCID=8f1d003121628614, PKN: 7, ACK, STREAM(6)"
"85","13.404974","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","96","Protected Payload (KP0), DCID=8f1d003121628614, PKN: 8, ACK"
"86","13.405005","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","312","52071  >  5222 [PSH, ACK] Seq=1 Ack=1 Win=132096 Len=238 [TCP segment of a reassembled PDU]"
"87","13.429362","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1294","Protected Payload (KP0), PKN: 8970904, STREAM(0)"
"88","13.429362","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1294","Protected Payload (KP0), PKN: 8970905, STREAM(0)"
"89","13.429362","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1294","Protected Payload (KP0), PKN: 8970910, STREAM(0)"
"90","13.429362","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1294","Protected Payload (KP0), PKN: 8970911, STREAM(0)"
"91","13.429362","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1294","Protected Payload (KP0), PKN: 8970912, STREAM(0)"
"92","13.429362","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1294","Protected Payload (KP0), PKN: 8970906, STREAM(0)"
"93","13.429362","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1294","Protected Payload (KP0), PKN: 8970907, STREAM(0)"
"94","13.429362","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1294","Protected Payload (KP0), PKN: 8970908, STREAM(0)"
"95","13.429362","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1294","Protected Payload (KP0), PKN: 8970909, STREAM(0)"
"96","13.429362","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","169","Application Data"
"97","13.429362","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1294","Protected Payload (KP0), PKN: 8970913, ACK, STREAM(0)"
"98","13.430371","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","96","Protected Payload (KP0), DCID=8f1d003121628614, PKN: 9, ACK"
"99","13.430624","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","98","Protected Payload (KP0), DCID=8f1d003121628614, PKN: 10, ACK"
"100","13.430705","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","98","Protected Payload (KP0), DCID=8f1d003121628614, PKN: 11, ACK"
"101","13.430826","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","98","Protected Payload (KP0), DCID=8f1d003121628614, PKN: 12, ACK"
"102","13.430949","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","98","Protected Payload (KP0), DCID=8f1d003121628614, PKN: 13, ACK"
"103","13.431032","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","98","Protected Payload (KP0), DCID=8f1d003121628614, PKN: 14, ACK"
"104","13.431105","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","98","Protected Payload (KP0), DCID=8f1d003121628614, PKN: 15, ACK"
"105","13.431211","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","96","Protected Payload (KP0), DCID=8f1d003121628614, PKN: 16, ACK"
"106","13.452537","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1294","Protected Payload (KP0), PKN: 8970914, ACK, STREAM(0)"
"107","13.452973","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","96","Protected Payload (KP0), DCID=8f1d003121628614, PKN: 17, ACK"
"108","13.453267","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1294","Protected Payload (KP0), PKN: 8970915, ACK, STREAM(0)"
"109","13.453522","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1294","Protected Payload (KP0), PKN: 8970916, STREAM(0)"
"110","13.453684","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","96","Protected Payload (KP0), DCID=8f1d003121628614, PKN: 18, ACK"
"111","13.453730","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","5222  >  52071 [ACK] Seq=1 Ack=239 Win=66816 Len=0"
"112","13.454219","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1294","Protected Payload (KP0), PKN: 8970917, STREAM(0)"
"113","13.454219","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","HTTP3","334","Protected Payload (KP0), PKN: 8970918, STREAM(0), DATA, PADDING"
"114","13.454350","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","96","Protected Payload (KP0), DCID=8f1d003121628614, PKN: 19, ACK"
"115","13.478236","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1294","Protected Payload (KP0), PKN: 8970919, ACK, STREAM(0)[Reassembly error, protocol QUIC: New fragment overlaps old data (retransmission?)]"
"116","13.478683","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1294","Protected Payload (KP0), PKN: 8970920, ACK, STREAM(0)[Reassembly error, protocol QUIC: New fragment overlaps old data (retransmission?)]"
"117","13.478683","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1294","Protected Payload (KP0), PKN: 8970921, ACK, STREAM(0)[Reassembly error, protocol QUIC: New fragment overlaps old data (retransmission?)]"
"118","13.478975","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","96","Protected Payload (KP0), DCID=8f1d003121628614, PKN: 20, ACK"
"119","13.482815","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","51770  >  443 [ACK] Seq=275 Ack=2105 Win=516 Len=0"
"120","13.498448","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2003:2:face:b00c:3333:7020","TCP","74","[TCP Retransmission] 52024  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1021 Len=0"
"121","13.498449","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2003:10:face:b00c:3333:7020","TCP","74","[TCP Retransmission] 52025  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1021 Len=0"
"122","13.498453","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","[TCP Retransmission] 52026  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1021 Len=0"
"123","13.498488","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002:2:face:b00c:3333:7020","TCP","74","[TCP Retransmission] 52023  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1021 Len=0"
"124","13.498500","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","[TCP Retransmission] 52027  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1018 Len=0"
"125","13.516048","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","97","Protected Payload (KP0), DCID=8f1d003121628614, PKN: 21, ACK"
"126","13.516174","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1294","Protected Payload (KP0), PKN: 8970922, ACK, STREAM(0)[Reassembly error, protocol QUIC: New fragment overlaps old data (retransmission?)]"
"127","13.516174","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","110","Protected Payload (KP0), PKN: 8970923, STREAM(0)[Reassembly error, protocol QUIC: New fragment overlaps old data (retransmission?)]"
"128","13.516587","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","QUIC","96","Protected Payload (KP0), DCID=8f1d003121628614, PKN: 22, ACK"
"129","13.557922","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","131","5222  >  52071 [PSH, ACK] Seq=1 Ack=239 Win=66816 Len=57 [TCP segment of a reassembled PDU]"
"130","13.558321","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","124","5222  >  52071 [PSH, ACK] Seq=58 Ack=239 Win=66816 Len=50 [TCP segment of a reassembled PDU]"
"131","13.558423","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","74","52071  >  5222 [ACK] Seq=239 Ack=108 Win=132096 Len=0"
"132","13.683752","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","120","5222  >  52071 [PSH, ACK] Seq=108 Ack=239 Win=66816 Len=46 [TCP segment of a reassembled PDU]"
"133","13.683752","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","127","5222  >  52071 [PSH, ACK] Seq=154 Ack=239 Win=66816 Len=53 [TCP segment of a reassembled PDU]"
"134","13.683910","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","74","52071  >  5222 [ACK] Seq=239 Ack=207 Win=131840 Len=0"
"135","13.684593","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","109","52071  >  5222 [PSH, ACK] Seq=239 Ack=207 Win=131840 Len=35 [TCP segment of a reassembled PDU]"
"136","13.684796","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","120","52071  >  5222 [PSH, ACK] Seq=274 Ack=207 Win=131840 Len=46 [TCP segment of a reassembled PDU]"
"137","13.684946","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","113","52071  >  5222 [PSH, ACK] Seq=320 Ack=207 Win=131840 Len=39 [TCP segment of a reassembled PDU]"
"138","13.685090","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","XMPP/XML","108","UNKNOWN PACKET "
"139","13.686279","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","204","52071  >  5222 [PSH, ACK] Seq=393 Ack=207 Win=131840 Len=130 [TCP segment of a reassembled PDU]"
"140","13.689496","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","122","5222  >  52071 [PSH, ACK] Seq=207 Ack=239 Win=66816 Len=48 [TCP segment of a reassembled PDU]"
"141","13.693470","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","1466","5222  >  52071 [ACK] Seq=255 Ack=239 Win=66816 Len=1392 [TCP segment of a reassembled PDU]"
"142","13.693470","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","173","5222  >  52071 [PSH, ACK] Seq=1647 Ack=239 Win=66816 Len=99 [TCP segment of a reassembled PDU]"
"143","13.693581","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","74","52071  >  5222 [ACK] Seq=523 Ack=1746 Win=132096 Len=0"
"144","13.694726","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","120","52071  >  5222 [PSH, ACK] Seq=523 Ack=1746 Win=132096 Len=46 [TCP segment of a reassembled PDU]"
"145","13.694731","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","1466","5222  >  52071 [ACK] Seq=1746 Ack=239 Win=66816 Len=1392 [TCP segment of a reassembled PDU]"
"146","13.694731","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","182","5222  >  52071 [PSH, ACK] Seq=3138 Ack=239 Win=66816 Len=108 [TCP segment of a reassembled PDU]"
"147","13.694731","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","481","5222  >  52071 [PSH, ACK] Seq=3246 Ack=239 Win=66816 Len=407 [TCP segment of a reassembled PDU]"
