"No.","Time","Source","Destination","Protocol","Length","Info"
"27","2.209552","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","86","80  >  58724 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"28","2.209784","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","74","58724  >  80 [ACK] Seq=1 Ack=1 Win=132096 Len=0"
"29","2.214260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","495","58724  >  80 [PSH, ACK] Seq=1 Ack=1 Win=132096 Len=421 [TCP segment of a reassembled PDU]"
"30","2.271601","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","80  >  58724 [ACK] Seq=1 Ack=422 Win=66816 Len=0"
"31","2.280671","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","TLSv1.2","170","Application Data"
"32","2.343960","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  57484 [ACK] Seq=234 Ack=97 Win=3830 Len=0"
"33","2.355601","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","203","80  >  58724 [PSH, ACK] Seq=1 Ack=422 Win=66816 Len=129 [TCP segment of a reassembled PDU]"
"34","2.378289","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","137","80  >  58724 [PSH, ACK] Seq=130 Ack=422 Win=66816 Len=63 [TCP segment of a reassembled PDU]"
"35","2.378533","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","74","58724  >  80 [ACK] Seq=422 Ack=193 Win=131840 Len=0"
"36","2.379536","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","130","80  >  58724 [PSH, ACK] Seq=193 Ack=422 Win=66816 Len=56 [TCP segment of a reassembled PDU]"
"37","2.422391","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","74","58724  >  80 [ACK] Seq=422 Ack=249 Win=131840 Len=0"
"38","2.427005","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","134","58724  >  80 [PSH, ACK] Seq=422 Ack=249 Win=131840 Len=60 [TCP segment of a reassembled PDU]"
"39","2.475312","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","80  >  58724 [ACK] Seq=249 Ack=482 Win=66816 Len=0"
"40","2.498025","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2600:9000:21f8:3000:1b:1fa2:78c0:93a1","TLSv1.2","135","Application Data"
"41","2.498158","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2600:9000:21f8:3000:1b:1fa2:78c0:93a1","TLSv1.2","113","Application Data"
"42","2.508547","2600:9000:21f8:3000:1b:1fa2:78c0:93a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  58711 [ACK] Seq=1 Ack=62 Win=133 Len=0"
"43","2.509097","2600:9000:21f8:3000:1b:1fa2:78c0:93a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  58711 [ACK] Seq=1 Ack=101 Win=133 Len=0"
"44","2.509779","2600:9000:21f8:3000:1b:1fa2:78c0:93a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","113","Application Data"
"45","2.520390","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","126","80  >  58724 [PSH, ACK] Seq=249 Ack=482 Win=66816 Len=52 [TCP segment of a reassembled PDU]"
"46","2.520732","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","133","80  >  58724 [PSH, ACK] Seq=301 Ack=482 Win=66816 Len=59 [TCP segment of a reassembled PDU]"
"47","2.520834","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","74","58724  >  80 [ACK] Seq=482 Ack=360 Win=131840 Len=0"
"48","2.521948","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","125","80  >  58724 [PSH, ACK] Seq=360 Ack=482 Win=66816 Len=51 [TCP segment of a reassembled PDU]"
"49","2.522878","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","289","80  >  58724 [PSH, ACK] Seq=411 Ack=482 Win=66816 Len=215 [TCP segment of a reassembled PDU]"
"50","2.522955","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","74","58724  >  80 [ACK] Seq=482 Ack=626 Win=131584 Len=0"
"51","2.523479","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","117","80  >  58724 [PSH, ACK] Seq=626 Ack=482 Win=66816 Len=43 [TCP segment of a reassembled PDU]"
"52","2.541592","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","117","58724  >  80 [PSH, ACK] Seq=482 Ack=669 Win=131328 Len=43 [TCP segment of a reassembled PDU]"
"53","2.542353","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","128","58724  >  80 [PSH, ACK] Seq=525 Ack=669 Win=131328 Len=54 [TCP segment of a reassembled PDU]"
"54","2.547317","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","301","58724  >  80 [PSH, ACK] Seq=579 Ack=669 Win=131328 Len=227 [TCP segment of a reassembled PDU]"
"55","2.562369","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2600:9000:21f8:3000:1b:1fa2:78c0:93a1","TCP","74","58711  >  443 [ACK] Seq=101 Ack=40 Win=254 Len=0"
"56","2.563928","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","143","80  >  58724 [PSH, ACK] Seq=669 Ack=482 Win=66816 Len=69 [TCP segment of a reassembled PDU]"
"57","2.578208","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","147","58724  >  80 [PSH, ACK] Seq=806 Ack=738 Win=131328 Len=73 [TCP segment of a reassembled PDU]"
"58","2.579021","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","121","58724  >  80 [PSH, ACK] Seq=879 Ack=738 Win=131328 Len=47 [TCP segment of a reassembled PDU]"
"59","2.589505","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","80  >  58724 [ACK] Seq=738 Ack=525 Win=66816 Len=0"
"60","2.590706","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","80  >  58724 [ACK] Seq=738 Ack=579 Win=66816 Len=0"
"61","2.595566","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","80  >  58724 [ACK] Seq=738 Ack=806 Win=67840 Len=0"
"62","2.627792","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","80  >  58724 [ACK] Seq=738 Ack=879 Win=67840 Len=0"
"63","2.627792","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","80  >  58724 [ACK] Seq=738 Ack=926 Win=67840 Len=0"
"64","2.693539","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2606:4700::6812:3a1","QUIC","1292","Initial, DCID=bd9bdc0cb4f8a2dc, PKN: 1, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PING, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, PING, PADDING, PING, PADDING, CRYPTO"
"65","2.693547","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2606:4700::6812:3a1","HTTP3","141","0-RTT, DCID=bd9bdc0cb4f8a2dc, PKN: 2, STREAM(2), SETTINGS"
"66","2.694032","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2606:4700::6812:3a1","HTTP3","1292","0-RTT, DCID=bd9bdc0cb4f8a2dc, PKN: 3, STREAM(2), PRIORITY_UPDATE, STREAM(0)"
"67","2.694083","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2606:4700::6812:3a1","HTTP3","1292","0-RTT, DCID=bd9bdc0cb4f8a2dc, PKN: 4, STREAM(0), Unknown"
"68","2.694158","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2606:4700::6812:3a1","QUIC","1292","0-RTT, DCID=bd9bdc0cb4f8a2dc, PKN: 5, STREAM(0)"
"69","2.694214","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2606:4700::6812:3a1","QUIC","180","0-RTT, DCID=bd9bdc0cb4f8a2dc, PKN: 6, STREAM(0)"
"70","2.707890","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","323","Application Data"
"71","2.707890","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","303","80  >  58724 [PSH, ACK] Seq=738 Ack=926 Win=67840 Len=229 [TCP segment of a reassembled PDU]"
"72","2.707890","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","267","80  >  58724 [PSH, ACK] Seq=967 Ack=926 Win=67840 Len=193 [TCP segment of a reassembled PDU]"
"73","2.707890","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","600","80  >  58724 [PSH, ACK] Seq=1160 Ack=926 Win=67840 Len=526 [TCP segment of a reassembled PDU]"
"74","2.708352","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","74","58724  >  80 [ACK] Seq=926 Ack=1686 Win=132096 Len=0"
"75","2.710226","2606:4700::6812:3a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1262","Protected Payload (KP0)"
"76","2.710485","2606:4700::6812:3a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1262","Protected Payload (KP0), PKN: 0, CRYPTO, PADDING"
"77","2.711078","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2606:4700::6812:3a1","QUIC","152","Handshake, DCID=015fdc436142e545375f49437a42ec6741138d82, PKN: 7, ACK, CRYPTO"
"78","2.712415","2606:4700::6812:3a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","HTTP3","114","Protected Payload (KP0), PKN: 1, ACK, STREAM(3), SETTINGS"
"79","2.712415","2606:4700::6812:3a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","HTTP3","86","Protected Payload (KP0), PKN: 2, STREAM(7)"
"80","2.712910","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2606:4700::6812:3a1","QUIC","105","Protected Payload (KP0), DCID=015fdc436142e545375f49437a42ec6741138d82, PKN: 8, ACK"
"81","2.712920","2606:4700::6812:3a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","HTTP3","86","Protected Payload (KP0), PKN: 3, STREAM(11)"
"82","2.713079","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2606:4700::6812:3a1","QUIC","105","Protected Payload (KP0), DCID=015fdc436142e545375f49437a42ec6741138d82, PKN: 9, ACK"
"83","2.713138","2606:4700::6812:3a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","HTTP3","111","Protected Payload (KP0), PKN: 4, STREAM(15)"
"84","2.713279","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2606:4700::6812:3a1","QUIC","109","Protected Payload (KP0), DCID=015fdc436142e545375f49437a42ec6741138d82, PKN: 10, ACK, SS(15)"
"85","2.713919","2606:4700::6812:3a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","85","Protected Payload (KP0), PKN: 5, ACK"
"86","2.714520","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","122","80  >  58724 [PSH, ACK] Seq=1686 Ack=926 Win=67840 Len=48 [TCP segment of a reassembled PDU]"
"87","2.714657","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","74","58724  >  80 [ACK] Seq=926 Ack=1734 Win=132096 Len=0"
"88","2.715644","2606:4700::6812:3a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","86","Protected Payload (KP0), PKN: 6, ACK"
"89","2.715985","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2606:4700::6812:3a1","HTTP3","145","Protected Payload (KP0), DCID=015fdc436142e545375f49437a42ec6741138d82, PKN: 11, STREAM(2), SETTINGS"
"90","2.719745","2606:4700::6812:3a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","84","Protected Payload (KP0), PKN: 7, DONE, PADDING"
"91","2.722095","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","147","58724  >  80 [PSH, ACK] Seq=926 Ack=1734 Win=132096 Len=73 [TCP segment of a reassembled PDU]"
"92","2.722551","2606:4700::6812:3a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","92","Protected Payload (KP0), PKN: 8, ACK, RS(15)"
"93","2.723017","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2606:4700::6812:3a1","QUIC","105","Protected Payload (KP0), DCID=015fdc436142e545375f49437a42ec6741138d82, PKN: 12, ACK"
"94","2.726623","2606:4700::6812:3a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","87","Protected Payload (KP0), PKN: 9, ACK"
"95","2.726623","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","123","80  >  58724 [PSH, ACK] Seq=1734 Ack=926 Win=67840 Len=49 [TCP segment of a reassembled PDU]"
"96","2.747442","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","TLSv1.2","115","Application Data"
"97","2.749235","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","TCP","74","57484  >  443 [ACK] Seq=97 Ack=483 Win=513 Len=0"
"98","2.752786","2600:9000:21f8:3000:1b:1fa2:78c0:93a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","446","Application Data"
"99","2.762838","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","185","80  >  58724 [PSH, ACK] Seq=1783 Ack=926 Win=67840 Len=111 [TCP segment of a reassembled PDU]"
"100","2.763013","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","74","58724  >  80 [ACK] Seq=999 Ack=1894 Win=131840 Len=0"
"101","2.769073","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","80  >  58724 [ACK] Seq=1894 Ack=999 Win=67840 Len=0"
"102","2.794537","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  58721 [ACK] Seq=1 Ack=42 Win=265 Len=0"
"103","2.795219","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","109","Application Data"
"104","2.795332","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","TCP","74","58721  >  443 [ACK] Seq=42 Ack=36 Win=1019 Len=0"
"105","2.795950","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2600:9000:21f8:3000:1b:1fa2:78c0:93a1","TCP","74","58711  >  443 [ACK] Seq=101 Ack=412 Win=253 Len=0"
"106","2.806987","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","1466","443  >  58721 [ACK] Seq=36 Ack=42 Win=265 Len=1392 [TCP segment of a reassembled PDU]"
"107","2.806987","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","1106","Application Data, Application Data"
"108","2.806987","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","123","80  >  58724 [PSH, ACK] Seq=1894 Ack=999 Win=67840 Len=49 [TCP segment of a reassembled PDU]"
"109","2.807296","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","TCP","74","58721  >  443 [ACK] Seq=42 Ack=2460 Win=1024 Len=0"
"110","2.856190","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","74","58724  >  80 [ACK] Seq=999 Ack=1943 Win=131840 Len=0"
"111","2.915889","2606:4700::6812:3a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","HTTP3","1262","Protected Payload (KP0), PKN: 10, STREAM(0)"
"112","2.919532","2606:4700::6812:3a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1262","Protected Payload (KP0), PKN: 11, STREAM(0)"
"113","2.919532","2606:4700::6812:3a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","HTTP3","481","Protected Payload (KP0), PKN: 12, STREAM(0), HEADERS"
"114","2.919532","2606:4700::6812:3a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1262","Protected Payload (KP0), PKN: 13, STREAM(0)"
"115","2.920028","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2606:4700::6812:3a1","QUIC","105","Protected Payload (KP0), DCID=015fdc436142e545375f49437a42ec6741138d82, PKN: 13, ACK"
"116","2.920391","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2606:4700::6812:3a1","QUIC","105","Protected Payload (KP0), DCID=015fdc436142e545375f49437a42ec6741138d82, PKN: 14, ACK"
"117","2.927369","2606:4700::6812:3a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","HTTP3","111","Protected Payload (KP0), PKN: 14, STREAM(0), DATA, DATA, DATA"
"118","2.927868","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2606:4700::6812:3a1","QUIC","106","Protected Payload (KP0), DCID=015fdc436142e545375f49437a42ec6741138d82, PKN: 15, ACK, PING"
"119","2.937578","2606:4700::6812:3a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","85","Protected Payload (KP0), PKN: 15, ACK"
"120","3.243109","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","TLSv1.2","170","Application Data"
"121","3.246644","2a00:1450:4028:809::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","99","443  >  60665 Len=37"
"122","3.280664","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:809::200a","UDP","95","60665  >  443 Len=33"
"123","3.295922","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  57484 [ACK] Seq=483 Ack=193 Win=3830 Len=0"
"124","3.354862","2a00:1450:4028:809::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","83","443  >  60665 Len=21"
"125","3.355360","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:809::200a","UDP","96","60665  >  443 Len=34"
"126","3.451258","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:809::200a","UDP","91","60665  >  443 Len=29"
"127","3.485480","2a00:1450:4028:809::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","87","443  >  60665 Len=25"
"128","3.687381","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:809::200a","UDP","91","60665  >  443 Len=29"
"129","3.688939","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","307","Application Data"
"130","3.688939","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","287","80  >  58724 [PSH, ACK] Seq=1943 Ack=999 Win=67840 Len=213 [TCP segment of a reassembled PDU]"
"131","3.706273","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","147","58724  >  80 [PSH, ACK] Seq=999 Ack=2156 Win=131584 Len=73 [TCP segment of a reassembled PDU]"
"132","3.719089","10.0.0.7","20.199.120.85","TLSv1.2","98","Application Data"
"133","3.722052","2a00:1450:4028:809::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","87","443  >  60665 Len=25"
"134","3.733505","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","TCP","74","57484  >  443 [ACK] Seq=193 Ack=716 Win=512 Len=0"
"135","3.749094","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:802::200a","UDP","91","55677  >  443 Len=29"
"136","3.763461","2a00:1450:4028:802::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","87","443  >  55677 Len=25"
"137","3.787003","20.199.120.85","10.0.0.7","TLSv1.2","229","Application Data"
"138","3.796190","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","80  >  58724 [ACK] Seq=2156 Ack=1072 Win=67840 Len=0"
"139","3.842022","10.0.0.7","20.199.120.85","TCP","54","52646  >  443 [ACK] Seq=45 Ack=176 Win=513 Len=0"
"140","3.891649","10.0.0.6","224.0.0.251","MDNS","103","Standard query 0x0009 PTR _37F83649._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"141","3.936976","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:809::200a","UDP","91","60665  >  443 Len=29"
"142","3.971328","2a00:1450:4028:809::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","87","443  >  60665 Len=25"
"143","4.109564","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:1c2:face:b00c:0:167","TLSv1.2","170","Application Data"
"144","4.168142","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  57484 [ACK] Seq=716 Ack=289 Win=3830 Len=0"
"145","4.185644","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:809::200a","UDP","91","60665  >  443 Len=29"
"146","4.231320","2a00:1450:4028:809::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","87","443  >  60665 Len=25"
