"No.","Time","Source","Destination","Protocol","Length","Info"
"944","84.233597","157.240.195.54","10.0.0.7","TCP","99","5222  >  51921 [PSH, ACK] Seq=207 Ack=239 Win=66816 Len=45 [TCP segment of a reassembled PDU]"
"945","84.233723","10.0.0.7","157.240.195.54","TCP","54","51921  >  5222 [ACK] Seq=239 Ack=252 Win=131840 Len=0"
"946","84.234523","10.0.0.7","157.240.195.54","TCP","89","51921  >  5222 [PSH, ACK] Seq=239 Ack=252 Win=131840 Len=35 [TCP segment of a reassembled PDU]"
"947","84.234651","10.0.0.7","157.240.195.54","XMPP/XML","100","UNKNOWN PACKET "
"948","84.234726","10.0.0.7","157.240.195.54","TCP","93","51921  >  5222 [PSH, ACK] Seq=320 Ack=252 Win=131840 Len=39 [TCP segment of a reassembled PDU]"
"949","84.234800","10.0.0.7","157.240.195.54","TCP","88","51921  >  5222 [PSH, ACK] Seq=359 Ack=252 Win=131840 Len=34 [TCP segment of a reassembled PDU]"
"950","84.235661","10.0.0.7","157.240.195.54","TCP","184","51921  >  5222 [PSH, ACK] Seq=393 Ack=252 Win=131840 Len=130 [TCP segment of a reassembled PDU]"
"951","84.249281","157.240.195.54","10.0.0.7","TCP","91","[TCP Previous segment not captured] 5222  >  51921 [PSH, ACK] Seq=912 Ack=239 Win=66816 Len=37 [TCP segment of a reassembled PDU]"
"952","84.249352","10.0.0.7","157.240.195.54","TCP","66","[TCP Dup ACK 945#1] 51921  >  5222 [ACK] Seq=523 Ack=252 Win=131840 Len=0 SLE=912 SRE=949"
"953","84.296252","157.240.195.54","10.0.0.7","TCP","60","5222  >  51921 [ACK] Seq=949 Ack=274 Win=66816 Len=0"
"954","84.296252","157.240.195.54","10.0.0.7","TCP","60","5222  >  51921 [ACK] Seq=949 Ack=320 Win=66816 Len=0"
"955","84.296252","157.240.195.54","10.0.0.7","TCP","60","5222  >  51921 [ACK] Seq=949 Ack=359 Win=66816 Len=0"
"956","84.296252","157.240.195.54","10.0.0.7","TCP","60","5222  >  51921 [ACK] Seq=949 Ack=393 Win=66816 Len=0"
"957","84.296252","157.240.195.54","10.0.0.7","TCP","56","5222  >  51921 [ACK] Seq=949 Ack=523 Win=67840 Len=0"
"958","84.311638","157.240.195.54","10.0.0.7","TCP","714","[TCP Retransmission] 5222  >  51921 [PSH, ACK] Seq=252 Ack=523 Win=67840 Len=660"
"959","84.311791","10.0.0.7","157.240.195.54","TCP","54","51921  >  5222 [ACK] Seq=523 Ack=949 Win=131072 Len=0"
"960","84.321668","10.0.0.7","157.240.195.54","TCP","121","51921  >  5222 [PSH, ACK] Seq=523 Ack=949 Win=131072 Len=67 [TCP segment of a reassembled PDU]"
"961","84.321804","10.0.0.7","157.240.195.54","TCP","93","51921  >  5222 [PSH, ACK] Seq=590 Ack=949 Win=131072 Len=39 [TCP segment of a reassembled PDU]"
"962","84.374057","157.240.195.54","10.0.0.7","TCP","56","5222  >  51921 [ACK] Seq=949 Ack=629 Win=67840 Len=0"
"963","84.398121","157.240.195.54","10.0.0.7","TCP","158","5222  >  51921 [PSH, ACK] Seq=949 Ack=629 Win=67840 Len=104 [TCP segment of a reassembled PDU]"
"964","84.410650","157.240.195.54","10.0.0.7","TCP","575","5222  >  51921 [PSH, ACK] Seq=1053 Ack=629 Win=67840 Len=521 [TCP segment of a reassembled PDU]"
"965","84.410768","10.0.0.7","157.240.195.54","TCP","54","51921  >  5222 [ACK] Seq=629 Ack=1574 Win=132096 Len=0"
"966","84.414124","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","112","Application Data"
"967","84.420009","157.240.195.54","10.0.0.7","TCP","96","5222  >  51921 [PSH, ACK] Seq=1574 Ack=629 Win=67840 Len=42 [TCP segment of a reassembled PDU]"
"968","84.436005","157.240.195.54","10.0.0.7","TCP","96","5222  >  51921 [PSH, ACK] Seq=1616 Ack=629 Win=67840 Len=42 [TCP segment of a reassembled PDU]"
"969","84.436100","10.0.0.7","157.240.195.54","TCP","54","51921  >  5222 [ACK] Seq=629 Ack=1658 Win=132096 Len=0"
"970","84.451900","157.240.195.54","10.0.0.7","TCP","240","5222  >  51921 [PSH, ACK] Seq=1658 Ack=629 Win=67840 Len=186 [TCP segment of a reassembled PDU]"
"971","84.457502","157.240.195.54","10.0.0.7","TCP","95","5222  >  51921 [PSH, ACK] Seq=1844 Ack=629 Win=67840 Len=41 [TCP segment of a reassembled PDU]"
"972","84.457584","10.0.0.7","157.240.195.54","TCP","54","51921  >  5222 [ACK] Seq=629 Ack=1885 Win=131840 Len=0"
"973","84.462021","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","109","Application Data"
"974","84.462123","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","51892  >  443 [ACK] Seq=118 Ack=4956 Win=1023 Len=0"
"975","84.463523","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","1466","443  >  51892 [ACK] Seq=4956 Ack=118 Win=265 Len=1392 [TCP segment of a reassembled PDU]"
"976","84.463523","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","1107","Application Data, Application Data"
"977","84.463622","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","51892  >  443 [ACK] Seq=118 Ack=7381 Win=1024 Len=0"
"978","84.498766","IntelCor_8e:ca:bf","Broadcast","ARP","42","Who has 10.0.0.24? Tell 10.0.0.7"
"979","85.468708","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:800::200a","UDP","91","51173  >  443 Len=29"
"980","85.480013","2a00:1450:4028:800::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","87","443  >  51173 Len=25"
"981","85.667482","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","1101","52649  >  443 Len=1039"
"982","85.667839","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","916","52649  >  443 Len=854"
"983","85.677566","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","93","443  >  52649 Len=31"
"984","85.678730","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","93","443  >  52649 Len=31"
"985","85.679793","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","95","52649  >  443 Len=33"
"986","85.713268","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:801::200a","QUIC","1292","Initial, DCID=0bb4cfeee6067ce4, PKN: 1, PADDING, PING, PADDING, PING, PADDING, CRYPTO, PING, PING, PING, PING, PADDING, PING, PADDING"
"987","85.713284","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:801::200a","HTTP3","139","0-RTT, DCID=0bb4cfeee6067ce4, PKN: 2, STREAM(2), SETTINGS"
"988","85.715965","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","1285","52649  >  443 Len=1223"
"989","85.716087","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","1292","52649  >  443 Len=1230"
"990","85.716114","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","1292","52649  >  443 Len=1230"
"991","85.716140","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","305","52649  >  443 Len=243"
"992","85.717742","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","1285","52649  >  443 Len=1223"
"993","85.717849","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","1292","52649  >  443 Len=1230"
"994","85.717875","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","443","52649  >  443 Len=381"
"995","85.728284","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","93","443  >  52649 Len=31"
"996","85.730332","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","95","52649  >  443 Len=33"
"997","85.733274","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","88","443  >  52649 Len=26"
"998","85.734622","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","88","443  >  52649 Len=26"
"999","85.740012","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","93","443  >  52649 Len=31"
"1000","85.740012","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","88","443  >  52649 Len=26"
"1001","85.740954","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","999","52649  >  443 Len=937"
"1002","85.746446","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","1269","52649  >  443 Len=1207"
"1003","85.747231","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","136","443  >  52649 Len=74"
"1004","85.747606","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","100","52649  >  443 Len=38"
"1005","85.747998","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","89","443  >  52649 Len=27"
"1006","85.750301","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","95","52649  >  443 Len=33"
"1007","85.750518","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","93","443  >  52649 Len=31"
"1008","85.751439","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","859","52649  >  443 Len=797"
"1009","85.754034","2a00:1450:4028:801::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Initial, SCID=cbb4cfeee6067ce4, PKN: 1, ACK, PADDING"
"1010","85.759522","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","93","443  >  52649 Len=31"
"1011","85.760988","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","93","443  >  52649 Len=31"
"1012","85.762408","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","95","52649  >  443 Len=33"
"1013","85.780214","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","105","443  >  52649 Len=43"
"1014","85.780496","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","100","52649  >  443 Len=38"
"1015","85.780849","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","85","443  >  52649 Len=23"
"1016","85.783775","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","95","52649  >  443 Len=33"
"1017","85.789103","2a00:1450:4028:801::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","HTTP3","1292","Protected Payload (KP0), PKN: 4, STREAM(3), SETTINGS"
"1018","85.789783","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:801::200a","QUIC","140","Handshake, DCID=cbb4cfeee6067ce4, PKN: 3, ACK, CRYPTO"
"1019","85.790427","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:801::200a","HTTP3","595","Protected Payload (KP0), DCID=cbb4cfeee6067ce4, PKN: 4, ACK, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(0), HEADERS, DATA"
"1020","85.790724","2a00:1450:4028:801::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","859","Protected Payload (KP0), PKN: 5, CRYPTO"
"1021","85.790724","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","88","443  >  52649 Len=26"
"1022","85.791833","2a00:1450:4028:801::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","271","Protected Payload (KP0), PKN: 6, CRYPTO"
"1023","85.791833","2a00:1450:4028:801::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","86","Protected Payload (KP0), PKN: 7, ACK"
"1024","85.791954","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:801::200a","QUIC","94","Protected Payload (KP0), DCID=cbb4cfeee6067ce4, PKN: 5, ACK"
"1025","85.801000","2a00:1450:4028:801::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","182","Protected Payload (KP0), PKN: 8, DONE, NT, NCI"
"1026","85.801960","2a00:1450:4028:801::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","HTTP3","91","Protected Payload (KP0), PKN: 9, ACK, STREAM(7)"
"1027","85.802127","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:801::200a","QUIC","93","Protected Payload (KP0), DCID=cbb4cfeee6067ce4, PKN: 6, ACK"
"1028","85.828320","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","105","443  >  52649 Len=43"
"1029","85.828320","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","85","443  >  52649 Len=23"
"1030","85.828607","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","100","52649  >  443 Len=38"
"1031","85.830218","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","136","443  >  52649 Len=74"
"1032","85.830531","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","100","52649  >  443 Len=38"
"1033","85.830904","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","85","443  >  52649 Len=23"
"1034","85.831210","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","105","443  >  52649 Len=43"
"1035","85.831447","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","100","52649  >  443 Len=38"
"1036","85.831951","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","85","443  >  52649 Len=23"
"1037","85.834200","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","95","52649  >  443 Len=33"
"1038","85.846261","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","87","443  >  52649 Len=25"
"1039","85.846261","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","88","443  >  52649 Len=26"
"1040","85.848983","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","TLSv1.2","133","Application Data"
"1041","85.849066","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","TLSv1.2","113","Application Data"
"1042","85.857819","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51778 [ACK] Seq=413 Ack=158 Win=133 Len=0"
"1043","85.857819","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51778 [ACK] Seq=413 Ack=197 Win=133 Len=0"
"1044","85.857990","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","113","Application Data"
"1045","85.886115","2a00:1450:4028:801::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","HTTP3","728","Protected Payload (KP0), PKN: 10, STREAM(11), STREAM(0), HEADERS, DATA"
"1046","85.886651","2a00:1450:4028:801::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","199","Protected Payload (KP0), PKN: 11, PADDING, STREAM(0)"
"1047","85.886773","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:801::200a","HTTP3","97","Protected Payload (KP0), DCID=cbb4cfeee6067ce4, PKN: 7, ACK, STREAM(6)"
"1048","85.905880","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","TCP","74","51778  >  443 [ACK] Seq=197 Ack=452 Win=514 Len=0"
"1049","85.912289","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:801::200a","QUIC","94","Protected Payload (KP0), DCID=cbb4cfeee6067ce4, PKN: 8, ACK"
"1050","85.923193","2a00:1450:4028:801::200a","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","86","Protected Payload (KP0), PKN: 12, ACK"
"1051","86.060986","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","91","52649  >  443 Len=29"
"1052","86.070546","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","88","443  >  52649 Len=26"
"1053","86.117819","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","446","Application Data"
"1054","86.170263","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","TCP","74","51778  >  443 [ACK] Seq=197 Ack=824 Win=513 Len=0"
"1055","86.280831","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","91","52649  >  443 Len=29"
"1056","86.285772","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1287","443  >  52649 Len=1225"
"1057","86.285772","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1058","86.285772","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1059","86.285772","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1060","86.286158","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1061","86.286158","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1062","86.286158","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1063","86.286158","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1064","86.286387","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1065","86.286387","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1066","86.286387","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1067","86.286666","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","100","52649  >  443 Len=38"
"1068","86.287022","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","94","52649  >  443 Len=32"
"1069","86.287165","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1070","86.287165","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1071","86.287165","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","90","443  >  52649 Len=28"
"1072","86.287165","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","325","443  >  52649 Len=263"
"1073","86.287412","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1286","443  >  52649 Len=1224"
"1074","86.287412","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1075","86.287412","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1076","86.287412","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1077","86.288420","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1078","86.288420","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1079","86.288420","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1080","86.288876","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","94","52649  >  443 Len=32"
"1081","86.289496","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1082","86.289496","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1083","86.289496","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1084","86.289496","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1085","86.289496","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  52649 Len=1230"
"1086","86.289496","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","929","443  >  52649 Len=867"
"1087","86.290758","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","88","443  >  52649 Len=26"
"1088","86.291202","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","94","52649  >  443 Len=32"
"1089","86.297058","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","88","443  >  52649 Len=26"
"1090","86.311671","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:801::2016","QUIC","1292","Initial, DCID=041088084b88c205, PKN: 1, CRYPTO, PING, PADDING, PING, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PING, CRYPTO"
"1091","86.311792","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:801::2016","HTTP3","878","0-RTT, DCID=041088084b88c205, PKN: 3, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(0), HEADERS"
"1092","86.320275","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","1285","52649  >  443 Len=1223"
"1093","86.320395","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","206","52649  >  443 Len=144"
"1094","86.321273","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c701:46db:1a00::1","DNS","116","Standard query 0x9b34 A rr3---sn-pujapa-ua8e.googlevideo.com"
"1095","86.321557","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c701:46db:1a00::1","DNS","116","Standard query 0xb6e8 AAAA rr3---sn-pujapa-ua8e.googlevideo.com"
"1096","86.330797","2a06:c701:46db:1a00::1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","DNS","165","Standard query response 0x9b34 A rr3---sn-pujapa-ua8e.googlevideo.com CNAME rr3.sn-pujapa-ua8e.googlevideo.com A 147.235.111.206"
"1097","86.331043","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","93","443  >  52649 Len=31"
"1098","86.331469","2a00:1450:4028:808::200e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","88","443  >  52649 Len=26"
"1099","86.332321","2a06:c701:46db:1a00::1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","DNS","177","Standard query response 0xb6e8 AAAA rr3---sn-pujapa-ua8e.googlevideo.com CNAME rr3.sn-pujapa-ua8e.googlevideo.com AAAA 2a06:c700:2002::e"
"1100","86.333972","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","95","52649  >  443 Len=33"
"1101","86.333972","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","1292","Initial, DCID=ef428e292d1874f4, PKN: 1, PING, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PADDING, PING, PING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PING"
"1102","86.334547","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:801::2016","HTTP3","174","0-RTT, DCID=041088084b88c205, PKN: 4, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(4), HEADERS"
"1103","86.335116","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","HTTP3","140","0-RTT, DCID=ef428e292d1874f4, PKN: 2, STREAM(2), SETTINGS"
"1104","86.336057","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:801::2001","QUIC","138","0-RTT, DCID=3fac75111e5c31c5"
"1105","86.336083","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:801::2001","QUIC","1292","Initial, DCID=3fac75111e5c31c5, PKN: 1, PADDING, PING, PING, PADDING, PING, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, PING, PING"
"1106","86.336353","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:801::2001","HTTP3","928","0-RTT, DCID=3fac75111e5c31c5, PKN: 3, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(0), HEADERS"
"1107","86.346295","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Handshake, SCID=ef428e292d1874f4, PKN: 2, CRYPTO"
"1108","86.346510","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Handshake, SCID=ef428e292d1874f4, PKN: 3, CRYPTO"
"1109","86.346991","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","101","Handshake, DCID=ef428e292d1874f4, PKN: 3, ACK"
"1110","86.348266","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Handshake, SCID=ef428e292d1874f4, PKN: 4, CRYPTO"
